applied,edit_similarity,fail_to_pass,gatherer,instance_id,latency_s,mrr,ndcg@1,ndcg@10,ndcg@3,ndcg@5,pass_to_pass,precision@1,precision@10,precision@3,precision@5,recall@1,recall@10,recall@3,recall@5,tests_passed,token_usage,ttft_s
False,,0,react_agent,astropy__astropy-12907,22.773344888000793,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,32392.0,3.208853440999519
False,,0,react_agent,astropy__astropy-14182,25.809874316000787,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,30153.0,1.8073119079999742
False,,0,react_agent,astropy__astropy-14365,39.78413935299977,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19032.0,1.7942572819993075
False,,0,react_agent,astropy__astropy-14995,72.39681287999883,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,80279.0,2.8046373599991057
False,,0,react_agent,astropy__astropy-6938,20.81899871800124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30769.0,1.6002158209994377
False,,0,react_agent,astropy__astropy-7746,32.35440530300002,1.0,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,False,34136.0,2.2582280650003668
False,,0,react_agent,django__django-10914,10.365213712000696,1.0,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0,1.0,0.4,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,False,18143.0,1.7896855790004338
False,,0,react_agent,django__django-10924,14.720065719000559,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,20402.0,2.391020708000724
False,,0,react_agent,django__django-11001,54.15720388099908,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,65444.0,2.343114934999903
False,,0,react_agent,django__django-11019,47.470339182000316,1.0,1.0,0.3903800499921017,0.46927872602275644,0.3903800499921017,0,1.0,0.5,0.5,0.5,1.0,0.25,0.3333333333333333,0.25,False,39457.0,23.172548401000313
False,,0,react_agent,django__django-11039,16.606604990998676,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,19245.0,1.8025643929995567
False,,0,react_agent,django__django-11049,14.356664181999804,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,17447.0,1.0221520729992335
False,,0,react_agent,django__django-11099,9.466698336998888,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,11492.0,1.1050392519991874
False,,0,react_agent,django__django-11133,13.405779728000198,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,18075.0,1.4432769790000748
False,,0,react_agent,django__django-11179,75.08399216600083,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,102122.0,1.7288724280006136
False,,0,react_agent,django__django-11283,98.60409207499833,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,116277.0,2.0877627230001963
False,,0,react_agent,django__django-11422,10.0910402399968,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,10846.0,1.9635460390018125
False,,0,react_agent,django__django-11564,12.589120773001923,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,22534.0,2.063636947001214
False,,0,react_agent,django__django-11583,8.090090834000875,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,10745.0,2.676887287001591
False,,0,react_agent,django__django-11620,18.29100321900114,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,24276.0,2.0016020410002966
False,,0,react_agent,django__django-11630,55.46095513899854,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,47735.0,1.9585807969997404
False,,0,react_agent,django__django-11742,27.59410382400165,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,36080.0,1.3612081809988013
False,,0,react_agent,django__django-11797,49.29402843999924,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,73900.0,1.980377995998424
False,,0,react_agent,django__django-11815,73.84261533899917,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,111988.0,2.121605989003001
False,,0,react_agent,django__django-11848,8.257196320999356,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,13247.0,1.4099892749982246
False,,0,react_agent,django__django-11905,18.72812867600078,1.0,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0,1.0,0.25,0.3333333333333333,0.25,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,30018.0,2.0959352140016563
False,,0,react_agent,django__django-11910,340.0053626429981,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,103938.0,1.3539258529999643
False,,0,react_agent,django__django-11964,7.376160308998806,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10760.0,2.021871488002944
False,,0,react_agent,django__django-11999,9.070983535999403,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,14632.0,2.023707549997198
False,,0,react_agent,django__django-12113,71.78307350099931,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30183.0,2.056057118999888
False,,0,react_agent,django__django-12125,12.614860513000167,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,17751.0,2.290173056997446
False,,0,react_agent,django__django-12184,97.6176294600009,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,99692.0,1.8556253739989188
False,,0,react_agent,django__django-12284,15.242763246002141,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,22768.0,2.150429115998122
False,,0,react_agent,django__django-12286,16.405068894997385,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,19151.0,1.216728212999442
False,,0,react_agent,django__django-12308,16.881710560999636,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,20656.0,1.6407956319999357
False,,0,react_agent,django__django-12453,26.47392650799884,1.0,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,41078.0,1.8652525100005732
False,,0,react_agent,django__django-12470,9.439370654999948,1.0,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,14024.0,1.3140365170002042
False,,0,react_agent,django__django-12497,6.764652867001132,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,7928.0,1.1667570110002998
False,,0,react_agent,django__django-12589,11.15028358699783,1.0,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,18576.0,2.0237283850001404
False,,0,react_agent,django__django-12700,18.34402699600105,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,17328.0,1.5824944640007743
False,,0,react_agent,django__django-12708,46.19420551800067,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,55663.0,2.007848870001908
False,,0,react_agent,django__django-12747,17.87451728200176,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,23273.0,1.8826616689984803
False,,0,react_agent,django__django-12856,7.2684094610012835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11017.0,1.291386856999452
False,,0,react_agent,django__django-12908,44.74107615399771,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,False,54627.0,1.541378750000149
False,,0,react_agent,django__django-12915,27.107396718001837,1.0,1.0,0.3903800499921017,0.46927872602275644,0.3903800499921017,0,1.0,0.5,0.5,0.5,1.0,0.25,0.3333333333333333,0.25,False,30965.0,1.6841586720001942
False,,0,react_agent,django__django-12983,5.3996068950000335,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,False,5475.0,1.0225414630003797
False,,0,react_agent,django__django-13028,12.72028055699775,1.0,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,17297.0,2.69408035500237
False,,0,react_agent,django__django-13033,30.11872578799739,1.0,1.0,0.46927872602275644,0.46927872602275644,0.46927872602275644,0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,46006.0,1.9481013479999092
False,,0,react_agent,django__django-13158,14.089156956000807,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,21716.0,1.4793028539970692
False,,0,react_agent,django__django-13220,13.624013485001342,1.0,1.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,False,19080.0,1.5001962240021385
False,0.14728682170542637,0,agentless,astropy__astropy-12907,40.647194392997335,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30570.0,3.116547484001785
False,0.09083969465648854,0,agentless,astropy__astropy-14182,36.04506673599826,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30280.0,3.119702996002161
False,0.09484777517564402,0,agentless,astropy__astropy-14365,43.73156540299897,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30759.0,3.398137800999393
False,0.125,0,agentless,astropy__astropy-14995,42.08889224700033,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30661.0,3.135749034001492
False,0.15098039215686274,0,agentless,astropy__astropy-6938,37.11466374700103,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30349.0,3.103609781999694
False,0.06741573033707865,0,agentless,astropy__astropy-7746,57.49500943300154,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31626.0,3.1618767930012837
False,0.038866396761133605,0,agentless,django__django-10914,41.972824812997715,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30641.0,3.0492034560011234
False,0.09862570735650768,0,agentless,django__django-10924,45.43394281200017,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30862.0,3.096046974998899
False,0.1263537906137184,0,agentless,django__django-11001,32.525731195000844,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30049.0,3.0919991079972533
False,0.029845379359942466,0,agentless,django__django-11019,41.16509691199826,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30590.0,2.9848781620021327
False,0.11065573770491803,0,agentless,django__django-11039,43.89477456700115,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30763.0,2.992613082002208
False,0.11515151515151516,0,agentless,django__django-11049,53.039636063000216,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31338.0,2.9654249449995405
False,0.1375,0,agentless,django__django-11099,50.05619205399853,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31148.0,2.9746770940000715
False,0.104,0,agentless,django__django-11133,41.59010803699857,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30616.0,2.9764814189984463
False,0.11466011466011466,0,agentless,django__django-11179,52.097670919996744,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31276.0,2.9828703389976
False,0.055801292956788026,0,agentless,django__django-11283,32.01690109700212,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30015.0,3.103339989000233
False,0.13029728020240355,0,agentless,django__django-11422,32.596952883002814,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30054.0,3.1005899640003918
False,0.09053213545266067,0,agentless,django__django-11564,128.32740609400207,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,36095.0,3.0762062600006175
False,0.14201183431952663,0,agentless,django__django-11583,48.104086679999455,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31025.0,2.969953951000207
False,0.09523809523809523,0,agentless,django__django-11620,44.936588137999934,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30832.0,2.963301579999097
False,0.06832298136645963,0,agentless,django__django-11630,48.35016794200055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31042.0,2.9630756190017564
False,0.07550266721378744,0,agentless,django__django-11742,59.52279170800102,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31745.0,2.992055409002205
False,0.06675010429703797,0,agentless,django__django-11797,115.09735147899846,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,35265.0,3.05115885199848
False,0.08044382801664356,0,agentless,django__django-11815,114.93674205299976,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,35256.0,3.05328960100087
False,0.08141245708680726,0,agentless,django__django-11848,121.8996580009989,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,35697.0,3.0379752359986014
False,0.08026030368763558,0,agentless,django__django-11905,55.84129589800068,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31512.0,2.9796595940024417
False,0.09978308026030369,0,agentless,django__django-11910,114.00738052799716,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,35199.0,3.0609371200007445
False,0.16032388663967612,0,agentless,django__django-11964,41.69925667899952,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30626.0,2.959478119999403
False,0.08542372881355932,0,agentless,django__django-11999,46.7092377830013,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30938.0,2.976395085999684
False,0.10224089635854341,0,agentless,django__django-12113,52.55530135200024,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31307.0,2.9671602259986685
False,0.13701236917221693,0,agentless,django__django-12125,51.35188954199839,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31228.0,2.96414373999869
False,0.10124610591900311,0,agentless,django__django-12184,51.98625267399984,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31273.0,2.966723819001345
False,0.1432225063938619,0,agentless,django__django-12284,47.49922588499976,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30987.0,3.009468640000705
False,0.037076271186440676,0,agentless,django__django-12286,47.57563735800068,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30996.0,2.962643692000711
False,0.0949367088607595,0,agentless,django__django-12308,47.859789916998125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31019.0,3.0127511140017305
False,0.09169638308711156,0,agentless,django__django-12453,41.331546514000365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30602.0,3.0137720060010906
False,0.08794974300399772,0,agentless,django__django-12470,46.55370826999933,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30931.0,3.027635009999358
False,0.10376843255051885,0,agentless,django__django-12497,47.615910677999636,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30999.0,3.0174769340010243
False,0.041821561338289966,0,agentless,django__django-12589,47.45405313399897,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30987.0,3.0129886379982054
False,0.10488888888888889,0,agentless,django__django-12700,54.544472871002654,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31436.0,3.0087197899993043
False,0.11854103343465046,0,agentless,django__django-12708,46.21692956900006,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30910.0,3.0126924569995026
False,0.13829169087739687,0,agentless,django__django-12747,47.17999869900086,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30973.0,3.015937093998218
False,0.08194622279129321,0,agentless,django__django-12856,48.01393063999785,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31024.0,3.0088032000021485
False,0.12747631352282515,0,agentless,django__django-12908,41.87651493100202,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30636.0,3.028258681999432
False,0.0638002773925104,0,agentless,django__django-12915,41.86164080200251,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30640.0,2.851107379003224
False,0.10514414923685698,0,agentless,django__django-12983,27.180188600999827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,29714.0,3.0536480250011664
False,0.080338266384778,0,agentless,django__django-13028,46.67132102400137,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30941.0,2.881981642000028
False,0.07232142857142858,0,agentless,django__django-13033,46.080509151001024,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30897.0,3.149679141002707
False,0.07490314248816186,0,agentless,django__django-13158,39.264610557002015,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30477.0,3.143131969998649
False,0.08418780356179169,0,agentless,django__django-13220,39.115466643997934,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30463.0,3.143742440999631
