applied,edit_similarity,fail_to_pass,gatherer,instance_id,latency_s,mrr,ndcg@1,ndcg@10,ndcg@3,ndcg@5,pass_to_pass,precision@1,precision@10,precision@3,precision@5,recall@1,recall@10,recall@3,recall@5,tests_passed,token_usage,ttft_s
False,0.20178041543026706,0,agentless,astropy__astropy-12907,57.744491100000005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17635.0,5.767494400000032
False,0.09548313321898227,0,agentless,astropy__astropy-14182,34.755862699999966,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,22011.0,1.6230644999999981
False,0.11800302571860817,0,agentless,astropy__astropy-14365,31.830837099999997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13077.0,2.219616099999996
False,0.06382978723404255,0,agentless,astropy__astropy-14995,53.10353220000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14920.0,2.7249642999999537
False,0.32608695652173914,0,agentless,astropy__astropy-6938,32.00523970000006,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10290.0,1.8823687999999947
False,0.07827150428047289,0,agentless,astropy__astropy-7746,28.10630160000005,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,16869.0,1.7332462000000532
False,0.29006085192697767,0,agentless,django__django-10914,46.783631199999945,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16517.0,2.177654099999927
False,0.06906372374510501,0,agentless,django__django-10924,66.98282859999995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,21204.0,1.6684948999999278
False,0.3445983379501385,0,agentless,django__django-11001,51.83921099999998,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,20300.0,4.56545170000004
False,0.040709126723571895,0,agentless,django__django-11019,50.156088599999975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,23518.0,2.1267232999999806
False,0.2402745995423341,0,agentless,django__django-11039,29.876541999999972,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16415.0,1.5762831999999207
False,0.16018662519440124,0,agentless,django__django-11049,28.81319880000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9239.0,2.732832999999914
False,0.1857451403887689,0,agentless,django__django-11099,18.26827250000008,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7120.0,1.5651507999999694
False,0.10612244897959183,0,agentless,django__django-11133,69.18628720000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,27725.0,5.321267600000056
False,0.1507537688442211,0,agentless,django__django-11179,31.366859599999998,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,14802.0,1.4873394999999618
False,0.042340390065010836,0,agentless,django__django-11283,69.88202010000009,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,23143.0,2.2443609000000606
False,0.13741411617738913,0,agentless,django__django-11422,51.592877300000055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18580.0,2.6342921000000388
False,0.16521739130434782,0,agentless,django__django-11564,29.984008700000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16220.0,1.9652361000000838
False,0.29515757109915447,0,agentless,django__django-11583,96.33088509999993,1.0,1.0,2.1309297535714578,2.1309297535714578,2.1309297535714578,0,1.0,0.3,1.0,0.6,1.0,3.0,3.0,3.0,False,34232.0,2.1348593000000164
False,0.13214739517153748,0,agentless,django__django-11620,21.381620099999964,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9941.0,1.7718308999999408
False,0.07637540453074433,0,agentless,django__django-11630,39.14988429999994,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20665.0,2.001408599999877
False,0.08781288469429627,0,agentless,django__django-11742,40.13045320000015,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,22043.0,3.4049135000000206
False,0.18536585365853658,0,agentless,django__django-11797,58.31597940000006,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,21745.0,2.218049399999927
False,0.22348484848484848,0,agentless,django__django-11815,50.09276580000005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,23138.0,20.535233500000004
False,0.08,0,agentless,django__django-11848,44.3696109,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18729.0,2.289654599999949
False,0.19607843137254902,0,agentless,django__django-11905,32.8430158000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12653.0,2.2269596000001
False,0.053237410071942444,0,agentless,django__django-11910,34.315013000000135,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17397.0,2.069720499999903
False,0.038955289951305885,0,agentless,django__django-11964,147.24670130000004,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,40992.0,20.212193699999943
False,0.1072961373390558,0,agentless,django__django-11999,32.66404510000007,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13654.0,2.885954899999888
False,0.1497076023391813,0,agentless,django__django-12113,63.22542950000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19849.0,2.2088754999999765
False,0.22899159663865545,0,agentless,django__django-12125,43.77981240000008,1.0,1.0,1.6309297535714575,1.6309297535714575,1.6309297535714575,0,1.0,0.2,0.6666666666666666,0.4,1.0,2.0,2.0,2.0,False,21563.0,2.2616190000001097
False,0.0594059405940594,0,agentless,django__django-12184,23.597620000000006,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9449.0,1.8935341000001245
False,0.12135633551457466,0,agentless,django__django-12284,74.15714430000003,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,21502.0,2.4008565000001454
False,0.062388591800356503,0,agentless,django__django-12286,39.87998490000018,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11910.0,2.1099942000000738
False,0.24944812362030905,0,agentless,django__django-12308,40.91853519999995,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,20434.0,2.0453995000000305
False,0.2944915254237288,0,agentless,django__django-12453,31.8833110999999,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,18860.0,3.153880599999866
False,0.08770343580470162,0,agentless,django__django-12470,58.47138350000023,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18723.0,10.942815500000052
False,0.1291390728476821,0,agentless,django__django-12497,19.070886199999677,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6044.0,1.7339050000000498
False,0.04138449962377728,0,agentless,django__django-12589,70.32439810000005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20695.0,1.76328599999988
False,0.09581497797356828,0,agentless,django__django-12700,41.66858349999984,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,21541.0,2.6198336999996172
False,0.2268370607028754,0,agentless,django__django-12708,35.97449359999973,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11826.0,3.0763671999998223
False,0.12788018433179724,0,agentless,django__django-12747,41.96865620000017,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,26665.0,2.934671299999991
False,0.0951219512195122,0,agentless,django__django-12856,48.847410299999865,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16527.0,2.271363199999996
False,0.08115671641791045,0,agentless,django__django-12908,55.13125220000029,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,27273.0,3.3152900999998565
False,0.21085271317829457,0,agentless,django__django-12915,22.299233600000207,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,12200.0,2.6874907999999778
False,0.11965811965811966,0,agentless,django__django-12983,97.8238964000002,0.2,0.0,0.38685280723454163,0.0,0.38685280723454163,0,0.0,0.1,0.0,0.2,0.0,1.0,0.0,1.0,False,29582.0,20.677207700000054
False,0.10477178423236515,0,agentless,django__django-13028,80.66742699999986,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,22053.0,3.9139421999998376
False,0.11696869851729819,0,agentless,django__django-13033,27.655116200000066,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11823.0,4.6611399000003075
False,0.05079825834542816,0,agentless,django__django-13158,29.945073500000035,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8978.0,1.6153090000002521
False,0.16331658291457288,0,agentless,django__django-13220,23.709537700000055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8377.0,1.6177897000002304
